Country Name,Country Code,Indicator Name,Indicator Code,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Central African Republic,CAF,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,733.0385071,696.9882036,581.2003139,528.2848093,527.4681428,522.8901096,479.2667826,447.8052556,472.1862908,495.2770216,471.8661141,510.5271359,494.0400374,,,,,,,
Central African Republic,CAF,DEC alternative conversion factor (LCU per US$),PA.NUS.ATLS,733.0385,696.9882,581.2003,528.2848,527.4681,522.8901,479.2668,447.8348,472.1863,494.7943,471.2486,510.5563,493.8996,493.7573,591.2117,592.6056,580.6568,555.4465,585.911,575.586
Central African Republic,CAF,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,101.5226376,99.11464074,100.4392273,95.97994058,100,103.3340459,105.2335651,112.6810189,113.482889,118.2620045,123.0032643,130.6061406,133.8549511,149.7753957,153.8317074,158.4160678,168.6239339,166.5597794,170.5261479,178.1
Central African Republic,CAF,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,0.425938675,-2.371881706,1.336418631,-4.439785938,4.188437082,3.334045939,1.83823165,7.077070724,0.711628391,4.211309311,4.009115057,6.181036177,2.487486778,11.8938033,2.708263108,2.980114084,6.443706288,-1.224117158,2.381348317,4.441460821
Central African Republic,CAF,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,,,,,,,,,,,,,6,6,6,6,6,6,6,
Central African Republic,CAF,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,,,,0.1,1.2,1.1,1.4,1.2,2.1,2,2.2,2.4,3.1,2.6,3.3,3.1,3.3,4.6,5.1,
Central African Republic,CAF,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Central African Republic,CAF,Depth of credit information index (0=low to 8=high),IC.CRD.INFO.XQ,,,,,,,,,,,,,0,0,0,0,0,0,1,
Central African Republic,CAF,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,,,,,,,,,,,3.300809145,,,,,,13.74594593,,,
Central African Republic,CAF,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,,,,,,,,,,,2.584468842,,,,,,10.50073624,,,
Central African Republic,CAF,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",FX.OWN.TOTL.SO.ZS,,,,,,,,,,,13.27753353,,,,,,28.64535141,,,
Central African Republic,CAF,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,,,,,,,,,,,1.096130252,,,,,,9.925397873,,,
Central African Republic,CAF,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,,,,,,,,,,,3.682342052,,,,,,15.55138683,,,
Central African Republic,CAF,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,,,,,,,,,,,3.187134027,,,,,,18.08250046,,,
Central African Republic,CAF,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,,,,,,,,,,,3.411751986,,,,,,9.717617035,,,
Central African Republic,CAF,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",FX.OWN.TOTL.60.ZS,,,,,,,,,,,4.589560032,,,,,,16.76224709,,,
Central African Republic,CAF,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,,,,,,,,,,,1.363353491,,,,,,9.202413559,,,
Central African Republic,CAF,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,6.109479139,5.84049758,6.183484712,7.160591845,6.898907878,6.705660372,6.785260826,7.020111129,6.962529158,8.30898125,9.180465421,10.77194141,13.57682599,12.7910233,11.7154336,12.31484324,11.21501773,12.34433199,11.7102549,
Central African Republic,CAF,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,,,,,,,,,,,,,,,,,,,,
Central African Republic,CAF,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,,,,,,,,,,,,,,,,,,,,
Central African Republic,CAF,"Claims on central government, etc. (% GDP)",FS.AST.CGOV.GD.ZS,7.058137838,6.855279874,7.540013938,8.97052477,10.02968461,10.85407738,10.4748478,10.79330979,11.9854856,12.47521558,13.45883352,11.78742175,19.13309306,17.43916595,18.56268552,16.03268005,14.37808936,17.09727756,17.1702336,
Central African Republic,CAF,"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,,,,,,,,,,,,,,,,,,,,
Central African Republic,CAF,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,
Central African Republic,CAF,"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,,,,,,,,,,,,,,,,,,,,
Central African Republic,CAF,Lending interest rate (%),FR.INR.LEND,,,,,,,,,,,,,,,,,,,,
Central African Republic,CAF,Deposit interest rate (%),FR.INR.DPST,5,5,5,5,4.916666667,4.333333333,4.25,3.75,3.25,3.25,3.25,3.25,3.208333333,2.6,2.45,2.45,2.45,,,
Central African Republic,CAF,Wholesale price index (2010 = 100),FP.WPI.TOTL,,,,,,,,,,,,,,,,,,,,
Central African Republic,CAF,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.834860602,2.331817035,4.134709052,-2.066406011,2.883520734,6.695264658,0.959917619,9.258950994,3.521262272,1.4910237,1.194475724,5.478295943,6.98879342,14.89868418,1.402970171,4.945432761,4.180723319,1.61215687,2.685373553,2.303683789
Central African Republic,CAF,Consumer price index (2010 = 100),FP.CPI.TOTL,75.31958962,77.07590464,80.26276905,78.60421436,80.87078318,86.28529615,87.11356391,95.1793661,98.53088121,100,101.1944757,106.7382086,114.1979215,131.2119091,133.0527731,139.6328085,145.4704699,147.8156821,151.7850853,155.2817337
Central African Republic,CAF,Broad money growth (annual %),FM.LBL.BMNY.ZG,-1.988928359,-5.081502741,-7.639750349,13.07436438,18.28398029,-4.593453838,-6.310388211,18.42805108,11.71117089,16.12918206,13.79416721,1.555291153,5.616222335,14.57992043,5.3125,5.750082427,10.30301252,14.04837755,8.916387726,
Central African Republic,CAF,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,1.217273858,1.165211015,1.196413107,1.331517673,1.667447165,1.756314611,2.587713221,2.291810983,1.515853352,1.952655646,2.735648708,2.509225513,2.233654219,1.910031575,2.03957398,1.91849543,1.427814123,1.706636868,1.819966018,
Central African Republic,CAF,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,15.91462806,14.93287168,14.38666723,16.06062104,18.06933781,15.92339007,14.00403399,15.17681596,15.50310817,16.51146733,17.33760062,15.78457834,25.57295264,26.16564306,25.7138497,25.2080413,24.99060935,27.8010919,28.71421932,
Central African Republic,CAF,Broad money (current LCU),FM.LBL.BMNY.CN,1.08708E+11,1.03184E+11,95301000000,1.07761E+11,1.27464E+11,1.21609E+11,1.13935E+11,1.34931E+11,1.50733E+11,1.75045E+11,1.99191E+11,2.02289E+11,2.1365E+11,2.448E+11,2.57805E+11,2.72629E+11,3.00718E+11,3.42964E+11,3.73544E+11,
Central African Republic,CAF,Claims on private sector (annual growth as % of broad money),FM.AST.PRVT.ZG.M3,9.763420308,-1.264856312,0.585362072,7.433290312,0.576275276,1.997426724,3.282651777,6.327291877,3.914593385,13.52855712,9.932874404,16.35365052,-12.17120061,2.921600749,-0.903594771,6.101122942,0.647766745,5.763206725,0.016036669,
Central African Republic,CAF,Monetary Sector credit to private sector (% GDP),FM.AST.PRVT.GD.ZS,6.109479139,5.84049758,6.183484712,7.160591845,6.898907878,6.705660372,6.785260826,7.020111129,6.962529158,8.30898125,9.180465421,10.77194141,13.57682599,12.7910233,11.7154336,12.31484324,11.21501773,12.34433199,11.7102549,
Central African Republic,CAF,Net foreign assets (current LCU),FM.AST.NFRG.CN,56159530096,49258363763,41490342973,43838029035,50119102843,37338605720,25740659745,24400060943,28663746751,10567963014,13326314519,-11407543409,8614082462,51722910236,42224580564,53726801163,1.0368E+11,76266705631,90230784343,
Central African Republic,CAF,Net domestic credit (current LCU),FM.AST.DOMS.CN,97898000000,95811000000,99384000000,1.15195E+11,1.25064E+11,1.39287E+11,1.45771E+11,1.61672E+11,1.87133E+11,2.22854E+11,2.63552E+11,2.92845E+11,2.78458E+11,2.86524E+11,3.09217E+11,3.1811E+11,3.19746E+11,3.74517E+11,3.85395E+11,
Central African Republic,CAF,Claims on other sectors of the domestic economy (annual growth as % of broad money),FM.AST.DOMO.ZG.M3,,-1.144350002,0.96429679,5.843590309,-0.643089801,1.631833302,3.417510217,4.53240883,3.622592288,13.26716777,10.46873661,16.49572521,-11.45489868,2.226538732,-0.105392157,8.380365005,0.739833253,5.609241881,-0.458357145,
Central African Republic,CAF,Claims on central government (annual growth as % of broad money),FM.AST.CGOV.ZG.M3,7.849324702,-0.775471906,2.498449372,10.74700161,9.801319587,9.526611435,1.914331998,9.423794269,15.2470522,10.43102705,12.78128481,-1.789739496,4.342796692,1.548794758,9.375408497,-4.930858595,-0.139750357,12.60416736,3.630118613,
Central African Republic,CAF,Total reserves minus gold (current US$),FI.RES.XGLD.CD,118751467.7,123238811.1,132411282.2,148322507.5,139216011.4,125347018.9,82591571.62,121789662.5,210590013.3,181175454.9,154510967.2,157902473.5,193663724.5,259571697.5,213800567.3,239797985.5,362717270.5,361797180.3,350305401.8,
Central African Republic,CAF,Total reserves in months of imports,FI.RES.TOTL.MO,,,,,,,,,,,,,,,,,,,,
Central African Republic,CAF,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,14.59346461,11.7252718,12.87802686,13.71820762,13.87122551,12.62221151,8.920437513,13.16364763,38.24603414,28.56237754,27.05102,27.35714608,32.40662,39.23445183,29.27593115,32.6078453,47.55322838,43.8557733,39.46718832,
Central African Republic,CAF,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,121827806.7,127052247.6,137053605.7,153195695.5,144923649.4,132419817.1,91867874.12,131466501,210590013.3,181175454.9,154510967.2,157902473.5,193663724.5,259571697.5,213800567.3,239797985.5,362717270.5,361797180.3,350305401.8,
Central African Republic,CAF,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,1.638383915,3.055838148,3.565873829,3.393096241,12.50865607,4.292849275,11.71779505,12.40364316,31.2654735,20.45079761,8.391012379,7.930548468,11.93606808,16.29931277,18.23890804,13.76509076,21.88941354,24.45468541,19.78056526,
Central African Republic,CAF,Domestic credit to private sector by banks (% of GDP),FD.AST.PRVT.GD.ZS,6.109479139,5.84049758,6.183484712,7.160591845,6.898907878,6.705660372,6.785260826,6.944075765,6.90040688,8.240971492,9.065485475,10.64256793,13.37250569,12.58975735,11.50208659,12.07397764,10.96678866,12.09555501,11.45858347,
Central African Republic,CAF,"Depositors with commercial banks (per 1,000 adults)",FB.CBK.DPTR.P3,,,,,,,,,22.7,,36.91,39.02,63.64,43.15,53.48,56.24,53.62,,,
Central African Republic,CAF,"Borrowers from commercial banks (per 1,000 adults)",FB.CBK.BRWR.P3,,,,,,,,,,,,,,14.43,13.42,20.93,16.01,,,
Central African Republic,CAF,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,,,,0.31,0.31,0.3,0.51,0.54,0.78,0.9,0.94,0.98,1.06,0.98,0.69,0.68,0.71,,,
Central African Republic,CAF,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,17.09658262,22.33011847,22.19327977,23.67749806,21.93992072,21.05175233,19.22063043,20.94741064,21.25088789,19.98047588,
Central African Republic,CAF,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,0,0,0,0,0.125380582,0.329781858,0.692710405,0.977304545,0.978649138,1.225065327,0.693649921,0.852950518,1.161027277,1.375747227,,,
Central African Republic,CAF,Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,,,,,,,,,,12.63801359,11.9962583,9.58298324,28.50158721,27.66216747,30.86475245,25.61074992,22.9381611,15.59115392,12.58274357,
Central African Republic,CAF,"Portfolio investment, bonds (PPG + PNG) (NFL, current US$)",DT.NFL.BOND.CD,,,,,,,,,,,,,,,,,,,,
Central African Republic,CAF,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,
Central African Republic,CAF,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,
Central African Republic,CAF,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,
Central African Republic,CAF,"Listed domestic companies, total",CM.MKT.LDOM.NO,,,,,,,,,,,,,,,,,,,,
Central African Republic,CAF,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,,,,,,,,,,,,,,,,,,,,
Central African Republic,CAF,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD,,,,,,,,,,,,,,,,,,,,
Central African Republic,CAF,S&P Global Equity Indices (annual % change),CM.MKT.INDX.ZG,,,,,,,,,,,,,,,,,,,,
Central African Republic,CAF,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,CAF,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,CAF,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,,,,,,,,,,,,,,,,,,,,
Central African Republic,CAF,"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,,,,,,,,,,,,,,,,,,,,
Central African Republic,CAF,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.55631182,0.569331815,0.991441318,1.188901252,0.755217887,2.373745081,3.343021816,5.899031947,2.053330203,2.871289444,1.513893178,2.790104474,0.109532616,0.183395779,0.176904972,0.397590036,0.332412579,0.810612598,1.153045645,
Central African Republic,CAF,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,5183898.81,5644286.559,11300000,15100000,10100000,34670000,56750000,117110000,42280000,61520000,36908455.89,70035157.33,1852792.612,3475007.991,3000000,7256090.484,6888751.401,18003535.39,25601157.42,
Central African Republic,CAF,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,,,,,,,,,,,,,,,,,,,,
Central African Republic,CAF,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,,,,,,,,,,,,,,,,,,,,
Central African Republic,CAF,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,,,,,,
Central African Republic,CAF,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,,0.000130359,,,,,,,,,,,,,,,,,,
Central African Republic,CAF,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,,1292.3607,,,,,,,,,,,,,,,,,,
Canada,CAN,International migrant stock (% of population),SM.POP.TOTL.ZS,,,,,18.84586509,,,,,20.54501101,,,,,21.80166365,,,,,
Canada,CAN,"International migrant stock, total",SM.POP.TOTL,,,,,6078985,,,,,7011226,,,,,7835502,,,,,
Canada,CAN,Net migration,SM.POP.NETM,,1052013,,,,,1326431,,,,,1241416,,,,,1210159,,,
Canada,CAN,Average transaction cost of sending remittances from a specific country (%),SI.RMT.COST.OB.ZS,,,,,,,,,,,11.87064714,10.05510836,10.97,9.307138842,9.075439421,8.364713354,7.285563648,8.016201109,7.938495,6.267835
Canada,CAN,Average transaction cost of sending remittances to a specific country (%),SI.RMT.COST.IB.ZS,,,,,,,,,,,,,,,,,,,,
Canada,CAN,Real effective exchange rate index (2010 = 100),PX.REX.REER,73.40447696,72.76241192,80.95062303,85.44178806,90.53783941,95.53343789,98.59492916,95.98580989,91.57451362,100,101.5633372,101.0762216,97.47736888,91.48420417,83.13279615,81.53115663,82.74522396,82.2975583,81.51795114,80.62910235
Canada,CAN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1.548760833,1.569318333,1.401051667,1.301019167,1.211763333,1.134363333,1.074099167,1.06704,1.143100557,1.030162783,0.989530692,0.99918831,1.02979657,,,,,,,
Canada,CAN,DEC alternative conversion factor (LCU per US$),PA.NUS.ATLS,1.5488,1.5693,1.4011,1.301,1.2118,1.1344,1.0741,1.067,1.1431,1.030112735,0.989258159,0.999364744,1.030137364,1.104747132,1.278786204,1.325615164,1.297935846,1.295794454,1.326793363,1.341152672
Canada,CAN,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,84.29533539,85.00635282,86.07392408,88.17789232,89.37992216,90.33244694,89.10638751,92.65615307,90.51438258,93.09399402,96.10536039,97.27007812,98.96009514,100.8844719,100,100.75403,103.3383677,105.1537527,106.9125325,107.7412647
Canada,CAN,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,2.044025945,0.843483727,1.255872329,2.444373551,1.363187307,1.065703303,-1.357274676,3.983738602,-2.311525374,2.849946456,3.23475903,1.211917544,1.737448,1.944598697,-0.876717545,0.75403003,2.56499684,1.756738587,1.672579194,0.775149767
Canada,CAN,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,,,,,,,,,,,,,9,9,9,9,9,9,9,
Canada,CAN,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Canada,CAN,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
Canada,CAN,Depth of credit information index (0=low to 8=high),IC.CRD.INFO.XQ,,,,,,,,,,,,,8,8,8,8,8,8,8,
Canada,CAN,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,,,,,,,,,,,95.80464172,,,99.10332489,,,99.72688293,,,
Canada,CAN,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,,,,,,,,,,,90.72505951,,,97.40116119,,,100,,,
Canada,CAN,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",FX.OWN.TOTL.SO.ZS,,,,,,,,,,,97.96569824,,,99.57382202,,,99.8651886,,,
Canada,CAN,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,,,,,,,,,,,89.41281891,,,100,,,94.7322464,,,
Canada,CAN,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,,,,,,,,,,,97.53684998,,,99.46179199,,,99.68818665,,,
Canada,CAN,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,,,,,,,,,,,94.27522278,,,99.00320435,,,99.59230042,,,
Canada,CAN,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,,,,,,,,,,,97.23316193,,,99.1964798,,,99.85279846,,,
Canada,CAN,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",FX.OWN.TOTL.60.ZS,,,,,,,,,,,97.46562958,,,99.54440308,,,99.69298553,,,
Canada,CAN,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,,,,,,,,,,,93.29091644,,,98.40808868,,,99.77783203,,,
Canada,CAN,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,121.3528318,117.8394564,113.2409804,115.4433131,121.661093,134.1208071,123.5336481,124.0977717,,,,,,,,,,,,
Canada,CAN,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,197.1927676,191.6267594,185.6579215,187.908024,195.8898239,212.8437372,,,,,,,,,,,,,,
